lot;panels;boards;panelSize;boardsInFrame;anzahlFrames;projNr;machineId;process;subProcess;ManufacturingTime;prozessOrder;tactTime_brutto;tactTime_netto;testDauer
KA25.000065-001;16;64;4;NULL;NULL;51041B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-04-01 00:00:00.000;3;0,7;0,3833;0,4167
KA25.000065-001;42;168;4;NULL;NULL;51041B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-04-01 00:00:00.000;4;0,6833;0,45;0,4167
KA25.000076-018;667;10005;15;NULL;NULL;3976HH;2;4_AOI;4_AOI_SIDEB;2025-12-03 00:00:00.000;2;0,4833;0,45;0,4333
KA25.000076-018;666;9990;15;NULL;NULL;3976HH;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2025-12-03 00:00:00.000;3;0,9;0,8667;0,8333
KA25.000079-002;18;37;2;2;23;114O1A;3;3_SEL;3_SELA;2025-05-20 00:00:00.000;2;3,65;2,4667;1,9833
KA25.000081-001;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SMT;2025-04-16 00:00:00.000;1;0,9167;0,5;0,5167
KA25.000081-001;25;100;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2025-04-16 00:00:00.000;2;7,45;6,05;6,6667
KA25.000081-001;24;99;4;8;18;62811A;3;3_SEL;3_SELA;2025-04-16 00:00:00.000;3;3,45;2,6167;5,1667
KA25.000081-001;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2025-04-16 00:00:00.000;4;1,7333;1,3667;0,5167
KA25.000081-001;25;100;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-04-16 00:00:00.000;5;3,3833;2,7833;2,6167
KA25.000082-002;100;1000;10;NULL;NULL;605B1A;2;4_AOI;4_AOI_SIDEB;2025-06-16 00:00:00.000;1;0,4833;0,3833;0,35
KA25.000082-003;99;990;10;NULL;NULL;605B1A;2;4_AOI;4_AOI_SIDEB;2025-06-16 00:00:00.000;1;0,5333;0,45;0,35
KA25.000083-001;200;1000;5;NULL;NULL;605AAB;2;4_AOI;4_AOI_SIDEB;2025-07-14 00:00:00.000;2;0,8833;0,8;0,7833
KA25.000083-001;196;980;5;NULL;NULL;605AAB;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-07-14 00:00:00.000;3;1,2167;1,0833;1,25
KA25.000083-002;200;1000;5;NULL;NULL;605AAB;2;4_AOI;4_AOI_SIDEB;2025-07-14 00:00:00.000;2;0,9;0,7667;0,7833
KA25.000083-002;189;945;5;NULL;NULL;605AAB;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-07-14 00:00:00.000;3;1,4167;1,2667;1,25
KA25.000083-002;10;50;5;NULL;NULL;605AAB;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-07-14 00:00:00.000;4;3,7833;1,2833;1,3333
KA25.000097-002;40;80;2;2;40;52031A;3;3_SEL;3_SELA;2025-11-14 00:00:00.000;1;5,4167;4,4;4,4
KA25.000097-002;40;80;2;NULL;NULL;52031A;2;4_AOI;4_AOI_SIDEB;2025-11-14 00:00:00.000;2;1,4667;1,2167;1,2167
KA25.000097-002;31;62;2;NULL;NULL;52031A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-11-14 00:00:00.000;3;2,5;2,1833;1,4167
KA25.000098-002;94;94;1;NULL;NULL;52021A;2;4_AOI;4_AOI_SIDEB;2025-09-01 00:00:00.000;1;1,1167;1,0167;1,0167
KA25.000098-002;94;94;1;NULL;NULL;52021A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-09-01 00:00:00.000;2;1,8667;1,3333;1,0833
KA25.000100-001;25;250;10;NULL;NULL;5591AA;2;4_AOI;4_AOI_SIDEA;2025-07-22 00:00:00.000;1;0,8167;0,45;0,3667
KA25.000100-001;25;250;10;NULL;NULL;5591AA;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-07-22 00:00:00.000;2;0,7167;0,5167;0,5
KA25.000101-001;25;250;10;NULL;NULL;016AAA;2;4_AOI;4_AOI_SIDEA;2025-04-25 00:00:00.000;1;0,6333;0,3833;0,3833
KA25.000101-001;25;250;10;NULL;NULL;016AAA;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-04-25 00:00:00.000;2;1,0667;0,8667;0,75
KA25.000102-002;30;60;2;NULL;NULL;95981A;2;4_AOI;4_AOI_SIDEB;2025-08-29 00:00:00.000;1;1,1667;0,9167;0,9
KA25.000104-002;30;60;2;NULL;NULL;95991A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-09-01 00:00:00.000;1;1,8667;1,5333;0,9167
KA25.000104-002;30;60;2;NULL;NULL;95991A;2;4_AOI;4_AOI_SIDEB;2025-09-01 00:00:00.000;2;0,9667;0,8;0,8167
KA25.000110-001;50;200;4;NULL;NULL;006S1A;10;2_ODD;2_ODDA;2025-09-18 00:00:00.000;1;2,1;1,7;1,2667
KA25.000110-001;50;200;4;NULL;NULL;006S1A;2;4_AOI;4_AOI_SIDEB;2025-09-18 00:00:00.000;2;1;0,8667;0,8667
KA25.000110-001;50;200;4;NULL;NULL;006S1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2025-09-18 00:00:00.000;3;2,8667;2,0667;2
KA25.000118-002;183;732;4;NULL;NULL;515R1C;10;2_ODD;2_ODDA;2025-09-24 00:00:00.000;1;0,7333;0,65;0,5833
KA25.000118-002;70;280;4;8;35;515R1C;3;3_SEL;3_SELB;2025-09-24 00:00:00.000;2;1,8833;1,6667;3,35
KA25.000118-002;183;732;4;NULL;NULL;515R1C;2;4_AOI;4_AOI_SIDEB;2025-09-24 00:00:00.000;3;0,8667;0,8167;0,8
KA25.000118-002;183;732;4;NULL;NULL;515R1C;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-09-24 00:00:00.000;4;1,2333;1,0167;0,9167
KA25.000118-002;183;732;4;NULL;NULL;515R1C;9;6_DEP;6_DEP;2025-09-24 00:00:00.000;5;1,55;1,4333;1,0667
KA25.000127-001;26;104;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SMT;2025-05-15 00:00:00.000;2;0,6833;0,5333;0,6333
KA25.000127-001;26;104;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2025-05-15 00:00:00.000;3;6,0833;4,9333;4,7167
KA25.000127-001;26;104;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2025-05-15 00:00:00.000;4;1,7;1,5167;0,6333
KA25.000127-001;26;104;4;8;13;62811A;3;3_SEL;3_SELA;2025-05-15 00:00:00.000;5;3,7667;2,5167;5,0333
KA25.000127-001;26;104;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-05-15 00:00:00.000;6;2,7833;1,8167;1,8333
KA25.000128-001;48;240;5;NULL;NULL;12881B;2;4_AOI;4_AOI_SMT;2025-04-18 00:00:00.000;1;0,85;0,65;0,65
KA25.000128-001;48;240;5;10;24;12881B;3;3_SEL;3_SELA;2025-04-18 00:00:00.000;2;2,2333;1,6667;3,3333
KA25.000128-001;48;240;5;NULL;NULL;12881B;2;4_AOI;4_AOI_THT;2025-04-18 00:00:00.000;3;1,8833;1,55;0,65
KA25.000128-001;48;240;5;NULL;NULL;12881B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-04-18 00:00:00.000;4;3,7;2,9667;2,5
KA25.000129-001;25;100;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2025-05-15 00:00:00.000;1;9,0167;7,0167;8,15
KA25.000129-001;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SMT;2025-05-15 00:00:00.000;2;0,95;0,5167;0,55
KA25.000129-001;25;100;4;8;13;62811A;3;3_SEL;3_SELA;2025-05-15 00:00:00.000;3;3,4333;2,6;5,05
KA25.000129-001;25;100;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2025-05-15 00:00:00.000;4;1,65;1,45;0,55
KA25.000129-001;25;100;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-05-15 00:00:00.000;5;2,4667;1,8667;1,8333
KA25.000139-001;10;500;50;NULL;NULL;505K1C;2;4_AOI;4_AOI_SIDEB;2025-05-06 00:00:00.000;1;2,2333;1,1167;0,8667
KA25.000148-001;105;840;8;NULL;NULL;69181D;2;4_AOI;4_AOI_SIDEB;2025-06-30 00:00:00.000;1;1,4;1,2167;1,1833
KA25.000148-001;32;256;8;NULL;NULL;69181D;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-06-30 00:00:00.000;2;5,65;4,5667;4,3333
KA25.000150-002;51;51;1;NULL;NULL;57421A;2;4_AOI;4_AOI_SIDEB;2025-05-30 00:00:00.000;1;1,6167;1,2667;1,2833
KA25.000150-002;51;51;1;NULL;NULL;57421A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-05-30 00:00:00.000;2;2,45;1,85;1,75
KA25.000161-001;10;50;5;NULL;NULL;913A1B;2;4_AOI;4_AOI_SIDEA;2025-05-16 00:00:00.000;1;1,4833;0,85;0,8333
KA25.000161-001;10;50;5;NULL;NULL;913A1B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2025-05-16 00:00:00.000;2;10,6333;9,1333;8,9167
KA25.000162-002;45;90;2;4;29;54311C;3;3_SEL;3_SELA;2025-09-29 00:00:00.000;1;1,4333;0,85;1,7
KA25.000162-002;45;90;2;NULL;NULL;54311C;2;4_AOI;4_AOI_SIDEB;2025-09-29 00:00:00.000;2;1,3333;1,1333;1,1333
KA25.000162-002;45;90;2;NULL;NULL;54311C;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-09-29 00:00:00.000;3;4,1667;2,7167;3,2167
KA25.000163-001;17;255;15;NULL;NULL;029U1A;2;4_AOI;4_AOI_SIDEA;2025-06-26 00:00:00.000;1;1,0833;0,4833;0,4
KA25.000165-001;10;100;10;NULL;NULL;016B1B;2;4_AOI;4_AOI_SMT;2025-04-30 00:00:00.000;1;1,5833;0,95;0,8333
KA25.000165-001;10;100;10;10;10;016B1B;3;3_SEL;3_SELA;2025-04-30 00:00:00.000;2;3,9167;3,0333;3,0333
KA25.000165-001;10;100;10;NULL;NULL;016B1B;2;4_AOI;4_AOI_THT;2025-04-30 00:00:00.000;3;1,8167;1,05;0,8333
KA25.000179-001;39;1950;50;NULL;NULL;505K1C;8;1_SMT;1_SMTB;2026-05-20 00:00:00.000;1;2,05;1,55;1,5667
KA25.000179-001;40;2000;50;NULL;NULL;505K1C;2;4_AOI;4_AOI_SIDEB;2026-05-20 00:00:00.000;2;1,2833;0,85;0,8333
KA25.000186-001;84;168;2;8;26;78061A;3;3_SEL;3_SELA;2025-05-08 00:00:00.000;1;1,05;0,65;2,0833
KA25.000186-001;85;170;2;NULL;NULL;78061A;2;4_AOI;4_AOI_SIDEB;2025-05-08 00:00:00.000;2;0,8833;0,7833;0,75
KA25.000186-001;100;200;2;NULL;NULL;78061A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-05-08 00:00:00.000;3;1,1;0,8;0,5
KA25.000193-013;19;57;3;6;17;794E1A;3;3_SEL;3_SELA;2025-07-15 00:00:00.000;1;1,2833;0,8833;1,25
KA25.000193-013;26;78;3;NULL;NULL;794E1A;2;4_AOI;4_AOI_SIDEB;2025-07-15 00:00:00.000;2;1,2667;0,9333;0,95
KA25.000193-013;26;78;3;NULL;NULL;794E1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-07-15 00:00:00.000;3;1,2833;0,7167;0,75
KA25.000193-014;26;78;3;NULL;NULL;794D1D;2;4_AOI;4_AOI_SIDEB;2025-07-15 00:00:00.000;2;1,6167;1,45;1,2833
KA25.000193-014;26;78;3;NULL;NULL;794D1D;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-07-15 00:00:00.000;3;2,7667;2,3833;1,9167
KA25.000193-015;23;70;3;6;13;794CAD;3;3_SEL;3_SELA;2025-07-14 00:00:00.000;1;2,5667;1,9833;3,6
KA25.000193-015;26;78;3;NULL;NULL;794CAD;2;4_AOI;4_AOI_SIDEB;2025-07-14 00:00:00.000;2;1,4833;1,3;1,3
KA25.000193-015;26;78;3;NULL;NULL;794CAD;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-07-14 00:00:00.000;3;2,1833;2;1,9167
KA25.000193-016;22;68;3;6;12;794CED;3;3_SEL;3_SELA;2025-07-15 00:00:00.000;1;2,15;1,75;3,35
KA25.000193-016;26;78;3;NULL;NULL;794CED;2;4_AOI;4_AOI_SIDEB;2025-07-15 00:00:00.000;2;1,4333;1,2667;1,25
KA25.000193-016;26;78;3;NULL;NULL;794CED;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-07-15 00:00:00.000;3;2,3167;1,75;1,8333
KA25.000193-017;78;78;1;NULL;NULL;794B12;2;4_AOI;4_AOI_SIDEA;2025-07-17 00:00:00.000;1;1,65;1,4333;1,4333
KA25.000193-017;78;78;1;NULL;NULL;794B12;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-07-17 00:00:00.000;2;3,2667;2,55;2,1667
KA25.000202-001;63;126;2;4;51;266C1B;3;3_SEL;3_SELA;2025-06-16 00:00:00.000;1;3,3167;2,3333;2,8833
KA25.000202-001;101;202;2;NULL;NULL;266C1B;2;4_AOI;4_AOI_SIDEA;2025-06-16 00:00:00.000;2;1,45;1,25;1,0833
KA25.000202-001;101;202;2;NULL;NULL;266C1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2025-06-16 00:00:00.000;3;3,8;3,5;3,5
KA25.000202-002;89;178;2;4;53;266C1B;3;3_SEL;3_SELA;2025-09-02 00:00:00.000;1;2,5667;1,7833;3,05
KA25.000202-002;100;200;2;NULL;NULL;266C1B;2;4_AOI;4_AOI_SIDEA;2025-09-02 00:00:00.000;2;1,3667;1,0833;1,05
KA25.000202-002;100;200;2;NULL;NULL;266C1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2025-09-02 00:00:00.000;3;3,6333;3,4833;3,5
KA25.000204-001;20;80;4;NULL;NULL;58661A;2;4_AOI;4_AOI_SIDEB;2025-09-15 00:00:00.000;1;3,1167;2,4;2,1833
KA25.000204-001;20;80;4;NULL;NULL;58661A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-09-15 00:00:00.000;2;4,4167;2,4167;2,5833
KA25.000206-001;126;252;2;4;75;20661C;3;3_SEL;3_SELA;2025-09-01 00:00:00.000;1;1,3667;0,6833;1,3667
KA25.000206-001;126;252;2;NULL;NULL;20661C;2;4_AOI;4_AOI_SIDEB;2025-09-01 00:00:00.000;2;1,2667;1,1;0,9833
KA25.000206-001;126;252;2;NULL;NULL;20661C;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2025-09-01 00:00:00.000;3;2,7667;2,5;2,4167
KA25.000206-002;125;250;2;2;137;20661C;4;3_SEL;3_SELA;2025-11-14 00:00:00.000;1;1,75;1,1;1,1
KA25.000206-002;125;250;2;NULL;NULL;20661C;2;4_AOI;4_AOI_SIDEB;2025-11-14 00:00:00.000;2;1,2333;1,1167;1,1333
KA25.000206-002;125;250;2;NULL;NULL;20661C;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2025-11-14 00:00:00.000;3;2,85;2,5667;2,5
KA25.000206-002;125;250;2;NULL;NULL;20661C;9;6_DEP;6_DEP;2025-11-14 00:00:00.000;4;1,0167;0,9833;0,9167
KA25.000207-001;200;400;2;NULL;NULL;54621A;2;4_AOI;4_AOI_SIDEB;2026-01-12 00:00:00.000;1;1,1667;1,05;1,0167
KA25.000207-001;195;391;2;8;51;54621A;3;3_SEL;3_SELA;2026-01-12 00:00:00.000;2;1,9333;1,3833;5,3833
KA25.000207-001;183;366;2;NULL;NULL;54621A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-01-12 00:00:00.000;3;2,0667;1,7667;1,75
KA25.000208-001;10;100;10;NULL;NULL;51061B;2;4_AOI;4_AOI_SIDEA;2025-05-21 00:00:00.000;2;2,45;1,6167;1,3667
KA25.000208-001;10;100;10;NULL;NULL;51061B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-05-21 00:00:00.000;3;3,0833;1,5833;1,4167
KA25.000212-001;10;50;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SMT;2025-06-05 00:00:00.000;1;0,95;0,45;0,45
KA25.000212-001;10;50;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SIDEB;2025-06-05 00:00:00.000;2;2,0667;1,0667;0,45
KA25.000212-001;10;50;5;NULL;NULL;128P1A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-06-05 00:00:00.000;4;3,3667;2,3667;2,3333
KA25.000216-003;60;240;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SMT;2025-09-22 00:00:00.000;1;0,5333;0,4167;1,25
KA25.000216-003;59;239;4;8;30;62851B;3;3_SEL;3_SELA;2025-09-22 00:00:00.000;2;2,45;2,1167;4,25
KA25.000216-003;60;240;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2025-09-22 00:00:00.000;3;1,65;1,45;1,25
KA25.000216-003;44;176;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-09-22 00:00:00.000;4;1,8167;1,4667;1,3333
KA25.000216-003;16;64;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-09-22 00:00:00.000;5;1,9833;1,35;1,25
KA25.000218-003;53;212;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SMT;2025-08-05 00:00:00.000;1;0,6;0,4833;1,2167
KA25.000218-003;53;212;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2025-08-05 00:00:00.000;2;1,6167;1,3833;1,2167
KA25.000218-003;23;92;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-08-05 00:00:00.000;3;2,95;1,65;1,3167
KA25.000218-003;32;128;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-08-05 00:00:00.000;4;2,5167;1,7333;1,3333
KA25.000232-001;50;50;1;1;51;487H1B;4;3_SEL;3_SELA;2025-12-04 00:00:00.000;1;4,6667;2,95;2,95
KA25.000232-001;50;50;1;NULL;NULL;487H1B;2;4_AOI;4_AOI_SIDEB;2025-12-04 00:00:00.000;2;1,55;1,3667;1,3667
KA25.000232-001;50;50;1;NULL;NULL;487H1B;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-12-04 00:00:00.000;3;2,0833;1,4833;1,4167
KA25.000232-002;50;50;1;1;51;487H1B;3;3_SEL;3_SELA;2026-02-04 00:00:00.000;1;4,9833;4,35;4,35
KA25.000232-002;50;50;1;NULL;NULL;487H1B;2;4_AOI;4_AOI_SIDEB;2026-02-04 00:00:00.000;2;1,5;1,35;1,1833
KA25.000232-002;50;50;1;NULL;NULL;487H1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-02-04 00:00:00.000;3;2,4833;1,7833;1,5
KA25.000232-003;50;50;1;NULL;NULL;487H1B;8;1_SMT;1_SMTA;2026-03-12 00:00:00.000;1;1,35;0,95;0,5833
KA25.000232-003;50;50;1;NULL;NULL;487H1B;2;4_AOI;4_AOI_SIDEB;2026-03-12 00:00:00.000;4;1,4333;1,2667;1,2
KA25.000232-003;50;50;1;NULL;NULL;487H1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-03-12 00:00:00.000;5;1,85;1,55;1,4167
KA25.000234-002;56;112;2;NULL;NULL;52981A;2;4_AOI;4_AOI_SIDEB;2025-07-24 00:00:00.000;1;1,3167;0,9167;0,9167
KA25.000234-002;55;110;2;NULL;NULL;52981A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2025-07-24 00:00:00.000;2;2,9333;2,0333;1,9333
KA25.000235-008;43;86;2;NULL;NULL;52991A;2;4_AOI;4_AOI_SIDEB;2025-07-24 00:00:00.000;1;1,0667;0,8667;0,8667
KA25.000235-008;43;86;2;NULL;NULL;52991A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2025-07-24 00:00:00.000;2;2,9333;2,35;2,3333
KA25.000238-001;25;50;2;NULL;NULL;074A1A;2;4_AOI;4_AOI_SIDEA;2025-09-22 00:00:00.000;2;1,3667;1,05;0,8667
KA25.000250-003;70;280;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SMT;2025-10-13 00:00:00.000;1;0,75;0,5;1,2833
KA25.000250-003;70;280;4;8;36;62851B;3;3_SEL;3_SELA;2025-10-13 00:00:00.000;2;2,6;2,1667;4,25
KA25.000250-003;70;280;4;NULL;NULL;62851B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-10-13 00:00:00.000;3;2,1167;1,55;1,3333
KA25.000250-003;70;280;4;NULL;NULL;62851B;2;4_AOI;4_AOI_SIDEB;2025-10-13 00:00:00.000;4;1,6833;1,35;1,2833
KA25.000250-003;70;280;4;NULL;NULL;62851B;9;6_DEP;6_DEP;2025-10-13 00:00:00.000;5;1;0,8;0,75
KA25.000256-001;30;1500;50;NULL;NULL;01631A;2;4_AOI;4_AOI_SIDEB;2025-09-03 00:00:00.000;1;1,4833;1,0833;0,9667
KA25.000256-001;30;1500;50;NULL;NULL;01631A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-09-03 00:00:00.000;2;1,0333;0,7;0,8333
KA25.000262-001;10;50;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SMT;2025-09-05 00:00:00.000;1;1,0167;1,0167;1,2667
KA25.000262-001;10;50;5;NULL;NULL;128P1A;2;4_AOI;4_AOI_SIDEB;2025-09-05 00:00:00.000;2;1,9333;1,3333;1,2667
KA25.000262-001;10;50;5;NULL;NULL;128P1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2025-09-05 00:00:00.000;3;2,7333;1,2333;1,25
KA25.000264-001;10;200;20;NULL;NULL;5461CA;2;4_AOI;4_AOI_SIDEA;2025-06-16 00:00:00.000;1;1,6333;1,35;1,1333
KA25.000264-001;10;200;20;NULL;NULL;5461CA;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2025-06-16 00:00:00.000;2;2,6667;2,1667;1,5
KA25.000269-002;145;1450;10;NULL;NULL;56521A;10;2_ODD;2_ODDA;2025-10-02 00:00:00.000;1;2,8167;1,9;1,4667
KA25.000269-002;145;1450;10;NULL;NULL;56521A;2;4_AOI;4_AOI_SIDEB;2025-10-02 00:00:00.000;3;1,1167;0,8833;0,85
KA25.000269-002;137;1370;10;NULL;NULL;56521A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-10-02 00:00:00.000;4;1,7333;1,55;1,5
KA25.000270-001;34;1020;30;NULL;NULL;128A1B;2;4_AOI;4_AOI_SIDEA;2025-09-19 00:00:00.000;1;0,8;0,5167;0,5167
KA25.000270-001;34;1020;30;NULL;NULL;128A1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-09-19 00:00:00.000;2;2,3167;1,4333;1,3333
KA25.000273-001;153;306;2;NULL;NULL;54621A;10;2_ODD;2_ODDA;2025-10-10 00:00:00.000;1;0,7167;0,65;0,5667
KA25.000273-001;153;306;2;8;39;54621A;3;3_SEL;3_SELA;2025-10-10 00:00:00.000;2;1,7833;1,4;5,6
KA25.000273-001;153;306;2;NULL;NULL;54621A;2;4_AOI;4_AOI_SIDEB;2025-10-10 00:00:00.000;3;1,1667;0,8833;0,9
KA25.000273-001;152;304;2;NULL;NULL;54621A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2025-10-10 00:00:00.000;4;2,4667;2,0167;1,7667
KA25.000275-001;100;100;1;NULL;NULL;132D1A;2;4_AOI;4_AOI_SIDEA;2025-09-23 00:00:00.000;2;1,2667;1,05;0,9833
KA25.000275-001;69;69;1;NULL;NULL;132D1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-09-23 00:00:00.000;4;1,3;0,9333;0,8333
KA25.000275-002;110;110;1;NULL;NULL;132D1A;8;1_SMT;1_SMTB;2026-05-29 00:00:00.000;1;1,0333;0,8;0,4
KA25.000275-002;105;105;1;4;30;132D1A;3;3_SEL;3_SELB;2026-05-29 00:00:00.000;2;0,6833;0,6667;2,5833
KA25.000275-002;110;110;1;NULL;NULL;132D1A;2;4_AOI;4_AOI_SIDEA;2026-05-29 00:00:00.000;3;1,0833;0,95;0,95
KA25.000275-002;109;109;1;NULL;NULL;132D1A;9;6_DEP;6_DEP;2026-05-29 00:00:00.000;5;0,95;0,4833;0,3833
KA25.000275-002;84;84;1;NULL;NULL;132D1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-05-29 00:00:00.000;6;1,05;0,9833;0,8333
KA25.000276-001;44;176;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SMT;2025-08-18 00:00:00.000;1;0,8;0,6167;0,5167
KA25.000276-001;44;176;4;NULL;NULL;62811A;10;2_ODD;2_ODDA;2025-08-18 00:00:00.000;2;7,5;6,1333;6,7
KA25.000276-001;44;176;4;NULL;NULL;62811A;2;4_AOI;4_AOI_SIDEB;2025-08-18 00:00:00.000;3;1,5833;1,4833;0,5167
KA25.000276-001;44;176;4;NULL;NULL;62811A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-08-18 00:00:00.000;4;3,6;2,45;1,9167
KA25.000288-001;10;200;20;NULL;NULL;115Z1A;2;4_AOI;4_AOI_SIDEA;2025-07-11 00:00:00.000;1;0,7;0,7;0,35
KA25.000288-001;10;200;20;NULL;NULL;115Z1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-07-11 00:00:00.000;2;1,5833;1,0833;1,0833
KA25.000288-002;10;200;20;NULL;NULL;115ZAA;2;4_AOI;4_AOI_SIDEA;2025-07-11 00:00:00.000;1;0,85;0,35;0,35
KA25.000288-002;10;200;20;NULL;NULL;115ZAA;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2025-07-11 00:00:00.000;2;1,55;0,55;0,4167
KA25.000297-001;14;140;10;10;15;62211B;3;3_SEL;3_SELA;2025-07-15 00:00:00.000;1;2,7667;1,85;1,85
KA25.000297-001;14;140;10;NULL;NULL;62211B;2;4_AOI;4_AOI_SIDEB;2025-07-15 00:00:00.000;2;1,6167;1,25;1,2667
KA25.000297-001;14;140;10;NULL;NULL;62211B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2025-07-15 00:00:00.000;3;17,85;15,7;18,2833
KA25.000297-002;14;140;10;NULL;NULL;62211B;2;4_AOI;4_AOI_SIDEB;2025-08-21 00:00:00.000;1;1,7167;1,2667;1,25
KA25.000297-002;14;140;10;NULL;NULL;62211B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2025-08-21 00:00:00.000;2;13,25;11,4667;12,35
KA25.000299-001;10;50;5;NULL;NULL;206NAC;2;4_AOI;4_AOI_SIDEB;2025-07-11 00:00:00.000;1;1,4;0,9;0,9
